epoch,train_loss,val_mean_1_to_6,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_acc_5,val_acc_6
1,0.5764680558651135,0.8701923076923076,0.7884615384615384,0.875,0.8990384615384616,0.8990384615384616,0.8894230769230769,0.8701923076923077
2,0.5569584265626676,0.9054487179487181,0.8942307692307693,0.9230769230769231,0.9038461538461539,0.9038461538461539,0.8846153846153846,0.9230769230769231
3,0.5312844047311395,0.9479166666666666,0.9182692307692307,0.9471153846153846,0.9519230769230769,0.9567307692307693,0.9375,0.9759615384615384
4,0.46283457007496265,0.9615384615384616,0.9134615384615384,0.9567307692307693,0.9663461538461539,0.9759615384615384,0.9759615384615384,0.9807692307692307
