epoch,train_loss,val_mean_1_to_6,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_acc_5,val_acc_6
1,0.8642660106662078,0.6923076923076924,0.8509615384615384,0.6346153846153846,0.6490384615384616,0.6490384615384616,0.6634615384615384,0.7067307692307693
2,0.7626385804135697,0.5192307692307693,0.5817307692307693,0.49038461538461536,0.4951923076923077,0.5192307692307693,0.5048076923076923,0.5240384615384616
3,0.7529131608424245,0.8365384615384616,0.7307692307692307,0.8269230769230769,0.8846153846153846,0.8557692307692307,0.8798076923076923,0.8413461538461539
4,0.7761746303830248,0.5208333333333334,0.5913461538461539,0.5240384615384616,0.5144230769230769,0.5144230769230769,0.4855769230769231,0.4951923076923077
