epoch,train_loss,val_mean_1_to_6,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_acc_5,val_acc_6
1,0.5893937286287853,0.889423076923077,0.8125,0.8846153846153846,0.9134615384615384,0.9086538461538461,0.8942307692307693,0.9230769230769231
2,0.5519063896910733,0.9134615384615384,0.9134615384615384,0.9278846153846154,0.9038461538461539,0.9086538461538461,0.9038461538461539,0.9230769230769231
3,0.534492252514558,0.9375,0.9134615384615384,0.9326923076923077,0.9375,0.9615384615384616,0.9278846153846154,0.9519230769230769
4,0.5186280231598719,0.9495192307692307,0.9134615384615384,0.9423076923076923,0.9471153846153846,0.9759615384615384,0.9471153846153846,0.9711538461538461
