epoch,train_loss,val_mean_1_to_6,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_acc_5,val_acc_6
1,1.827247335068744,0.8717948717948718,0.8605769230769231,0.8557692307692307,0.8557692307692307,0.8894230769230769,0.8701923076923077,0.8990384615384616
2,1.4027338478431197,0.9407051282051283,0.9471153846153846,0.9615384615384616,0.9326923076923077,0.9375,0.9182692307692307,0.9471153846153846
3,1.415164046739161,0.9583333333333334,0.9471153846153846,0.9567307692307693,0.9663461538461539,0.9615384615384616,0.9423076923076923,0.9759615384615384
4,1.420866234254788,0.9671474358974358,0.9423076923076923,0.9711538461538461,0.9759615384615384,0.9711538461538461,0.9711538461538461,0.9711538461538461
