epoch,train_loss,val_acc,val_mean_1_to_6,auth,quality,uncertainty,diversity,info_gain,cost,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_acc_5,val_acc_6
1,0.555298031600349,0.7596153846153846,0.7363782051282053,0.48963928231835613,0.0,0.15836916466146034,0.4190337026388493,0.0,0.0,0.7740384615384616,0.7451923076923077,0.7355769230769231,0.7211538461538461,0.6826923076923077,0.7596153846153846
2,0.3727117226109123,0.8990384615384616,0.8485576923076924,0.317249940903341,0.0,0.08902005125334375,0.4210877667584703,0.0,0.0,0.7788461538461539,0.875,0.8557692307692307,0.8653846153846154,0.8173076923076923,0.8990384615384616
3,0.3504187292754038,0.9663461538461539,0.8942307692307693,0.29514037802417664,0.0,0.06834279355311908,0.45026930426180484,0.0,0.0,0.7067307692307693,0.8846153846153846,0.9326923076923077,0.9471153846153846,0.9278846153846154,0.9663461538461539
4,0.38358230962278417,0.9663461538461539,0.8950320512820514,0.3288597178930375,0.0,0.07006540487413304,0.4421277937213498,0.0,0.0,0.7836538461538461,0.8846153846153846,0.8798076923076923,0.9375,0.9182692307692307,0.9663461538461539
