epoch,train_loss,val_mean_1_to_6,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_acc_5,val_acc_6
1,0.8348214725678829,0.5769230769230768,0.5769230769230769,0.5769230769230769,0.5769230769230769,0.5769230769230769,0.5769230769230769,0.5769230769230769
2,0.7698667505928134,0.8549679487179488,0.8557692307692307,0.875,0.875,0.8461538461538461,0.8317307692307693,0.8461538461538461
3,0.6534410733633983,0.7692307692307692,0.6826923076923077,0.7019230769230769,0.7788461538461539,0.8125,0.8076923076923077,0.8317307692307693
4,0.5323330906054361,0.9302884615384616,0.875,0.9278846153846154,0.9471153846153846,0.9471153846153846,0.9423076923076923,0.9423076923076923
5,0.509295454658152,0.9294871794871796,0.8798076923076923,0.9134615384615384,0.9375,0.9423076923076923,0.9423076923076923,0.9615384615384616
6,0.45767297327147466,0.9110576923076924,0.7932692307692307,0.9038461538461539,0.9519230769230769,0.9471153846153846,0.9375,0.9326923076923077
