epoch,train_loss,val_mean_1_to_6,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_acc_5,val_acc_6
1,0.3441378103293769,0.8902243589743589,0.8605769230769231,0.8798076923076923,0.8798076923076923,0.9038461538461539,0.9038461538461539,0.9134615384615384
2,0.2465110826478158,0.9391025641025642,0.9567307692307693,0.9615384615384616,0.9326923076923077,0.9278846153846154,0.9134615384615384,0.9423076923076923
3,0.2425174976383992,0.9623397435897436,0.9615384615384616,0.9423076923076923,0.9615384615384616,0.9663461538461539,0.9759615384615384,0.9663461538461539
4,0.2191469383568721,0.9759615384615384,0.9711538461538461,0.9711538461538461,0.9759615384615384,0.9807692307692307,0.9759615384615384,0.9807692307692307
5,0.21465787568401634,0.9623397435897436,0.9567307692307693,0.9471153846153846,0.9663461538461539,0.9711538461538461,0.9663461538461539,0.9663461538461539
6,0.185392915268115,0.9791666666666666,0.9807692307692307,0.9807692307692307,0.9759615384615384,0.9855769230769231,0.9759615384615384,0.9759615384615384
