epoch,train_loss,val_acc,val_mean_1_to_6,auth,quality,uncertainty,diversity,info_gain,cost,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_acc_5,val_acc_6
1,1.145233276198777,0.8461538461538461,0.8533653846153846,0.9470156296567506,0.2995352903094135,0.18210625908580405,0.4002898227140399,0.014668136916642777,1.061105330132361,0.9086538461538461,0.7788461538461539,0.875,0.8653846153846154,0.8461538461538461,0.8461538461538461
2,0.9449220988784728,0.9519230769230769,0.9671474358974358,0.7767141675557444,0.23384307564027776,0.1380386363018832,0.3883896402142621,0.013049036295644918,0.9518520278852334,0.9711538461538461,0.9711538461538461,0.9759615384615384,0.9663461538461539,0.9663461538461539,0.9519230769230769
3,0.8403262301392134,0.8221153846153846,0.8036858974358975,0.6857155757273492,0.20675502686610242,0.11011290238898637,0.37358970924814133,0.0195263697658436,0.9028143238972345,0.7163461538461539,0.7932692307692307,0.8798076923076923,0.7980769230769231,0.8125,0.8221153846153846
4,0.8119210827277181,0.9615384615384616,0.951121794871795,0.6619941535916417,0.19562051902107902,0.11312267485646496,0.3712077027595998,0.01338262345854773,0.88512205269792,0.9230769230769231,0.9230769230769231,0.9711538461538461,0.9855769230769231,0.9423076923076923,0.9615384615384616
5,0.7146386002368261,0.9326923076923077,0.9527243589743589,0.5808877899661447,0.16156609633457475,0.08590288700519638,0.3689135123327283,0.016407545973863617,0.8060199763985385,0.9759615384615384,0.9807692307692307,0.9567307692307693,0.9567307692307693,0.9134615384615384,0.9326923076923077
6,0.7617498261727836,0.8942307692307693,0.858173076923077,0.6138162521427417,0.2089080174980324,0.09169323037873793,0.36837962006641367,0.014242052039832264,0.8453242174164226,0.8701923076923077,0.7980769230769231,0.8125,0.8461538461538461,0.9278846153846154,0.8942307692307693
