epoch,train_loss,val_mean_1_to_6,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_acc_5,val_acc_6
1,1.8733212775885446,0.8886217948717948,0.8076923076923077,0.8846153846153846,0.8942307692307693,0.9134615384615384,0.9038461538461539,0.9278846153846154
2,1.559480197742979,0.90625,0.9230769230769231,0.9086538461538461,0.9086538461538461,0.9038461538461539,0.8798076923076923,0.9134615384615384
3,1.5414876845766632,0.8838141025641025,0.8798076923076923,0.8846153846153846,0.8846153846153846,0.8990384615384616,0.8653846153846154,0.8894230769230769
4,1.3085593184192323,0.9503205128205128,0.9086538461538461,0.9423076923076923,0.9567307692307693,0.9663461538461539,0.9663461538461539,0.9615384615384616
