epoch,train_loss,val_acc,val_mean_1_to_6,auth,quality,uncertainty,diversity,info_gain,cost,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_acc_5,val_acc_6
1,0.6218488559096256,0.9519230769230769,0.9150641025641025,0.5575488043883987,0.0,0.16632584539037465,0.393511730236684,0.0,0.0,0.9230769230769231,0.9278846153846154,0.9567307692307693,0.8028846153846154,0.9278846153846154,0.9519230769230769
2,0.48550249988048716,0.9615384615384616,0.9455128205128206,0.42388951802890157,0.0,0.13274262432445003,0.4170158651085605,0.0,0.0,0.9326923076923077,0.9567307692307693,0.9375,0.9663461538461539,0.9182692307692307,0.9615384615384616
3,0.3976346947084462,0.9663461538461539,0.935897435897436,0.3414934836481019,0.0,0.09601166440476137,0.4173945886153705,0.0,0.0,0.9326923076923077,0.9423076923076923,0.8942307692307693,0.9086538461538461,0.9711538461538461,0.9663461538461539
4,0.40894948946621873,0.9182692307692307,0.9326923076923076,0.353443421584074,0.0,0.08978236524590905,0.4203871416360201,0.0,0.0,0.9423076923076923,0.9278846153846154,0.9567307692307693,0.9134615384615384,0.9375,0.9182692307692307
5,0.388269000107258,0.9759615384615384,0.9495192307692307,0.335346520212871,0.0,0.07996854000008671,0.40927197305328794,0.0,0.0,0.8990384615384616,0.9567307692307693,0.9615384615384616,0.9519230769230769,0.9519230769230769,0.9759615384615384
6,0.35576014297209235,0.9471153846153846,0.9334935897435898,0.3046767403824863,0.0,0.07085209187059004,0.40455587994636205,0.0,0.0,0.9230769230769231,0.9375,0.9230769230769231,0.9471153846153846,0.9230769230769231,0.9471153846153846
